id_epica,periodo,codigo_proceso,procedimiento,actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7022279,2026Q1,PAN050802,Vinculación Centralizada,c008:realizar perfil transaccional ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,adjuntar documentación ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,armar expediente ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,gestionar inconsistencia ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,c003: validar identidad ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación gestionada por comercial,m: soporte organizacional p: administrar documentos filiales del exterior ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,realizar investigación ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación gestionada por comercial,c0010: evaluar la calificación de riesgo ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,identificar tipo de vinculación ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,registrar datos ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c001: validar existencia de la persona ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación gestionada por comercial,radicar solicitud validación documental ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,radicar solicitud de vinculación ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,vinculación gestionada por comercial ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación gestionada por comercial,cerrar solicitud ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,c004: validar listas de control ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,finalizar operación [act086] ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,segmentar cliente ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación gestionada por comercial,c007: evaluar debida diligencia alto riesgo ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,m: gestión de la relación con clientes p: evaluar alertas panamá y sucursal ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,cargar base ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,solicitar documentos obligatorios ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Vinculación Centralizada,c007: evaluar debida diligencia alto riesgo ,['PAN050802'],['ARQ114'],['Vincular clientes']
7022279,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c002: identificar perfil de riesgo ,['PAN050802'],['ARQ114'],['Vincular clientes']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c016-sox: validación de la existencia de los documentos que soportan cartera por tdc ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,m: cumplimiento de los servicios p: administrar arqueos de titulo valor en sucursales ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c001-sox: validar y consolidar solicitudes tdc ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,valididar próximos vencimeintos ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,radicar solicitud ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,elaborar base de cargue ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c014: solicitar destrucción de tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c010: verificar el estado de la tarjeta antes de realizar la activación centralizada ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,generar tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c019: verificar el acceso a la ruta apertura ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c003: controlar recepción de archivos de realce ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,aplicar exoneración ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,radicar incidente ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,gestionar accesos ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c017: verificar que todas las tdc nuevas tengan asociada una solicitud ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,m: cumplimiento de los servicios. p: administrar parámetros ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,descargar solicitudes ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c002: generar archivos de realce ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,gestionar inconsistencia ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,parametrizar herramienta solicitud de grabación de tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,realzar tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,realizar la trazabilidad ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,activar tdc ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c020: verificar que los usuarios que cargan cupos preaprobados en el link de asp sean los autorizado ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c017: verificar que todas las tdc tengan asociada una solicitud ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,entregar tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,realzar y despachar tdc al operador ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c022: filtros para reexpedición de tarjetas ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c018: validar usuarios autorizados para la activación de tdc ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c006: verificar la identidad del cliente ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,emitir mensaje [act146] ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c009: controlar que únicamente los usuarios autorizados radiquen solicitudes de tdc nuevas ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,m: cumplimiento de los servicios p: realizar estudio de crédito persona natural ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,solicitar tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,cerrar solicitudes ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,ejecutar controles operativos ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,revisar y aprobar facturas ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c013: comparar los archivos del operador vs la emsión de tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,valididar próximos vencimientos ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,notificar estado de entrega de la tarjeta ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c021 validar que las cuentas creadas tengan tdc asociadas. ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c022: marcación tipo de entrega para reexpedición de tarjeta ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,revisar novedades ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,grabar tdc nuevas ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,realizar planes de acción ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,cambiar tipo de entrega a tarjetas de segunda vez ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,realizar validaciones ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,m: cumplimiento de los servicios p: administrar arqueo de titulos valor en sucursales. ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,emitir tdc por segunda vez ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,generar reporte legal formato 416 ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c007: monitorear la entrega de la tarjeta por parte del operador logístico ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Emitir TDC por segunda vez,radicar pedido parametrización ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,tramitar pedido del insumo ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,destruir tarjetas realzadas ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c019: generar reporte legal formato 416 ,['T160493'],['ARQ002'],['Abrir producto']
6771882,2026Q1,T160493,Personalizar y entregar producto TDC,c005: validar los niveles de inventario ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c016-sox: validación de la existencia de los documentos que soportan cartera por tdc ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,m: cumplimiento de los servicios p: administrar arqueos de titulo valor en sucursales ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c001-sox: validar y consolidar solicitudes tdc ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,valididar próximos vencimeintos ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,radicar solicitud ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,elaborar base de cargue ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c014: solicitar destrucción de tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c010: verificar el estado de la tarjeta antes de realizar la activación centralizada ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,generar tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c019: verificar el acceso a la ruta apertura ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c003: controlar recepción de archivos de realce ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,aplicar exoneración ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,radicar incidente ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,gestionar accesos ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c017: verificar que todas las tdc nuevas tengan asociada una solicitud ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,m: cumplimiento de los servicios. p: administrar parámetros ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,descargar solicitudes ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c002: generar archivos de realce ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,gestionar inconsistencia ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,parametrizar herramienta solicitud de grabación de tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Emitir TDC por segunda vez,realzar tarjetas ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,realizar la trazabilidad ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,activar tdc ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c020: verificar que los usuarios que cargan cupos preaprobados en el link de asp sean los autorizado ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c017: verificar que todas las tdc tengan asociada una solicitud ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,entregar tdc ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,realzar y despachar tdc al operador ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c022: filtros para reexpedición de tarjetas ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c018: validar usuarios autorizados para la activación de tdc ,['T160493'],['ARQ002'],['Abrir producto']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,c006: verificar la identidad del cliente ,['T160493'],['ARQ120'],['Asegurar disponibilidad de productos financieros fisicos']
7033980,2026Q1,T160493,Personalizar y entregar producto TDC,emitir mensaje [act146] ,['T160493'],['ARQ002'],['Abrir producto']
